key,korean_text,occurrence_count,locations
app.중요한_작품은_내보내기나_기기_백업을_정기적,"중요한 작품은 내보내기나 기기 백업을 정기적으로 해두세요. .env의 API 키, 실제 DB 파일은 공유하거나 커밋하지 마세요.",1,web/app.js:47691
app.관리자_정보_도움말_사용자_숨긴기능_휴지통,관리자 정보 도움말 사용자 숨긴기능 휴지통 업데이트 문의,1,web/app.js:47697
app.왼쪽_위_톱니바퀴를_누르면_관리자_모드가_열,왼쪽 위 톱니바퀴를 누르면 관리자 모드가 열려요. 탭 순서: 정보 · 도움말 → 설정 옵션 → 사용자 관리 → 작품 관리 → 휴지통.,1,web/app.js:47699
app.정보_도움말_버전_Gemini_상태_사용_설,정보 · 도움말: 버전 · Gemini 상태 · 사용 설명서 검색 · 문의 메일. 사용자 관리: 향후 계정·플랜용 자리 (지금은 로컬 미리보기만 가능).,1,web/app.js:47700
app.데이터가_어디에_저장되나요,데이터가 어디에 저장되나요?,1,web/app.js:47709
app.이_기기의_로컬_DB에_저장됩니다_클라우드,"이 기기의 로컬 DB에 저장됩니다. 클라우드 필수 계정은 없습니다. 작품 핸들은 projects/*.stg 이고, 원고 원본은 data 폴더의 SQLite에 있습니다.",1,web/app.js:47710
app.원고_아래_하위_폴더는_어떻게_만드나요,원고 아래 하위 폴더는 어떻게 만드나요?,1,web/app.js:47714
app.바인더에서_원고_씬_를_우클릭_하위_폴더_만,"바인더에서 원고(씬)를 우클릭 → 「하위 폴더 만들기」를 고르거나, 해당 위치의 +로 추가합니다. 들여쓰기와 연결선으로 계층이 보입니다.",1,web/app.js:47715
app.장르는_어떻게_바꾸나요,장르는 어떻게 바꾸나요?,1,web/app.js:47719
app.설정집_장르_키워드_에서_작품_종류_메인_하,설정집 「장르·키워드」에서 작품 종류·메인·하위 장르 버튼을 우클릭해 고릅니다. 바꾸면 토리가 새 장르 기준으로 다시 학습해야 한다는 확인이 나옵니다. 작품 종류(에세이 등) 변경 시에도 같은 안내가 있습니다.,1,web/app.js:47720
app.다음_아이디어_브레인스토밍은_무엇을_보나요,다음 아이디어·브레인스토밍은 무엇을 보나요?,1,web/app.js:47724
app.작품_인덱스_설정_누적_정보를_참고해_제안해,작품 인덱스·설정·누적 정보를 참고해 제안해요. 브레인스토밍은 원하는 주제를 직접 적을 수도 있어요. Gemini 연결이 필요합니다.,1,web/app.js:47725
app.HWP_DOCX_교정고는_어떻게_넣나요,HWP/DOCX 교정고는 어떻게 넣나요?,1,web/app.js:47729
app.문서_가져오기에서_교정고_비교_분석_또는_H,문서 가져오기에서 「교정고 비교 분석」 또는 「HWP/DOCX 교정 파이프라인」을 선택합니다. 파이프라인은 매칭 → 정제 → 비교까지 한 흐름으로 처리합니다.,1,web/app.js:47730
app.버튼을_숨겼는데_어떻게_다시_켜나요,버튼을 숨겼는데 어떻게 다시 켜나요?,1,web/app.js:47734
app.관리자_모드_설정_옵션_숨긴_기능_에서_항목,관리자 모드 → 「설정 옵션」 → 「숨긴 기능」에서 항목별 「활성화」를 누릅니다. 숨기려면 해당 버튼을 우클릭 → 「이 기능 숨기기」입니다.,1,web/app.js:47735
app.버린_원고를_되돌릴_수_있나요,버린 원고를 되돌릴 수 있나요?,1,web/app.js:47739
app.관리자_휴지통에서_복원할_수_있습니다_휴지통,관리자 → 휴지통에서 복원할 수 있습니다. 「휴지통 비우기」를 하면 완전히 삭제되어 되돌릴 수 없습니다.,1,web/app.js:47740
app.데스크톱_앱_Electron,데스크톱 앱 (Electron),1,web/app.js:47773
app.브라우저_로컬_서버,브라우저 · 로컬 서버,1,web/app.js:47773
app.이_기기,이 기기,1,web/app.js:47780
app.로컬_저장_AI_구성_시_가져오기_내보내기,로컬 저장 · AI(구성 시) · 가져오기/내보내기,1,web/app.js:47785
app.검색_결과_matched_length_개,검색 결과 ${matched.length}개,1,web/app.js:47805
app.검색_결과가_없습니다_다른_단어를_시도해_보,검색 결과가 없습니다. 다른 단어를 시도해 보세요.,1,web/app.js:47805
app.설명서_HELP_MANUAL_SECTIONS,설명서 ${HELP_MANUAL_SECTIONS.length}개 항목,1,web/app.js:47806
app.p_class_hint_trash_empt_9,"<p class=""hint trash-empty"">일치하는 도움말이 없습니다.</p>",1,web/app.js:47809
app.SuperTory_문의_v_ver,[SuperTory] 문의 (v${ver}),1,web/app.js:47845
app.앱_버전_ver_실행_window_elect,"앱 버전: ${ver} 실행: ${window.electronAPI ? ""Electron"" : ""브라우저""}  문의 내용:",1,web/app.js:47847
app.메일_작성_창을_열었습니다,메일 작성 창을 열었습니다.,1,web/app.js:47858
app.메일_앱을_열_수_없습니다_시스템_기본_메일,메일 앱을 열 수 없습니다. 시스템 기본 메일 설정을 확인해 주세요.,1,web/app.js:47860
app.지난_일주일_글자_수를_확인해요_우클릭하면,지난 일주일 글자 수를 확인해요. 우클릭하면 더 많은 설정이 있어요.,1,web/app.js:47942
app.클릭하면_목차를_한눈에_볼_수_있어요_우클릭,클릭하면 목차를 한눈에 볼 수 있어요. 우클릭으로 바인더 글자 크기도 조절할 수 있어요.,1,web/app.js:47951
app.토리_모드를_설정할_수_있어요_팩폭_잘하는,토리 모드를 설정할 수 있어요. 팩폭 잘하는 투덜이는 어때요?,1,web/app.js:47960
app.떡밥을_던져_놓으면_회수_시기를_놓치지_않아,떡밥을 던져 놓으면 회수 시기를 놓치지 않아요. 사용해보실래요?,1,web/app.js:47969
app.폴더와_원고를_자유자재로_배치해요_끌어다_놓,폴더와 원고를 자유자재로 배치해요. 끌어다 놓기만 하세요.,1,web/app.js:47978
app.안_쓰는_기능은_숨길_수_있어요_미니멀리스트,안 쓰는 기능은 숨길 수 있어요. 미니멀리스트를 위한 팁입니당~,1,web/app.js:47987
app.완료,완료,1,web/app.js:48020
app.기본_Warm_Stone_Gray,기본 · Warm Stone Gray,1,web/app.js:48144
app.웜_스톤_그레이_눈_편한_차콜,웜 스톤 그레이 / 눈 편한 차콜,1,web/app.js:48145
app.쿨한_슬레이트_대신_따뜻한_스톤_그레이로_눈,쿨한 슬레이트 대신 따뜻한 스톤 그레이로 눈이 편한 기본 화면,1,web/app.js:48146
app.화이트_패널과_웜_딥차콜_대비로_가독성을_높,화이트 패널과 웜 딥차콜 대비로 가독성을 높인 기본 테마,1,web/app.js:48147
app.오트밀_샌드_따뜻한_베이지,오트밀 샌드 / 따뜻한 베이지,1,web/app.js:48155
app.이전_연베이지_오트밀_기본_톤을_그대로_쓸,이전 연베이지·오트밀 기본 톤을 그대로 쓸 수 있어요.,1,web/app.js:48156
app.따뜻하고_부드러운_베이지_분위기를_원할_때,따뜻하고 부드러운 베이지 분위기를 원할 때,1,web/app.js:48157
app.기본_다크_모드_작성_화면_바탕_기본은_R6,기본 다크 모드. 작성 화면 바탕 기본은 R63 G59 B54예요.,1,web/app.js:48166
app.기본_야간_다크_화면으로_전환합니다,기본 야간(다크) 화면으로 전환합니다.,1,web/app.js:48167
app.숲속_오두막,숲속 오두막,1,web/app.js:48173
app.토리의_숲속_오두막,토리의 숲속 오두막,1,web/app.js:48174
app.세이지_그린_피로_회복,세이지 그린 / 피로 회복,1,web/app.js:48175
app.세이지_그린_UI_연한_민트_작성_바탕으로,세이지 그린 UI + 연한 민트 작성 바탕으로 시각적 피로를 줄여 오랜 작업에 좋아요.,1,web/app.js:48176
app.눈이_자주_피로해지는_긴_집필_시간에_가장,눈이 자주 피로해지는 긴 집필 시간에 가장 추천하는 테마,1,web/app.js:48177
app.비밀_서재,비밀 서재,1,web/app.js:48183
app.토리의_비밀_서재,토리의 비밀 서재,1,web/app.js:48184
app.빈티지_세피아_아날로그_감성,빈티지 세피아 / 아날로그 감성,1,web/app.js:48185
app.클래식한_토리의_서재로_초대해요,클래식한 토리의 서재로 초대해요.,1,web/app.js:48186
app.베이지보다_한_톤_더_예스럽고_은은한_아날로,베이지보다 한 톤 더 예스럽고 은은한 아날로그 감성을 원할 때,1,web/app.js:48187
app.새벽_도서관,새벽 도서관,1,web/app.js:48193
app.토리의_새벽_도서관,토리의 새벽 도서관,1,web/app.js:48194
app.블루_그레이_몰입과_집중,블루 그레이 / 몰입과 집중,1,web/app.js:48195
app.소프트_블루_그레이_바탕에_차분한_슬레이트,"소프트 블루 그레이 바탕에 차분한 슬레이트 블루 포인트를 살려, 집중력이나 이성적인 글쓰기를 선호하는 작가님께 추천해요!",1,web/app.js:48196
app.따뜻한_톤보다_서늘하고_차분한_몰입감을_원할,따뜻한 톤보다 서늘하고 차분한 몰입감을 원할 때,1,web/app.js:48197
app.추억_교실,추억 교실,1,web/app.js:48203
app.나무_갈색_바탕_초록_박스_선,나무 갈색 바탕 / 초록 박스 선,1,web/app.js:48206
app.나무_책상_같은_갈색_바탕에_초록_테두리_칠,나무 책상 같은 갈색 바탕에 초록 테두리·칠판 액센트로 교실 감성을 살려요. 작성 화면 바탕은 기본이 칠판 모드예요.,1,web/app.js:48207
app.빈티지하면서도_편안한_집필_분위기를_원할_때,빈티지하면서도 편안한 집필 분위기를 원할 때,1,web/app.js:48208
app.심야_다락방,심야 다락방,1,web/app.js:48214
app.토리의_심야_다락방,토리의 심야 다락방,1,web/app.js:48215
app.네이비_차콜_야간_눈부심_방지,네이비 차콜 / 야간 눈부심 방지,1,web/app.js:48216
app.야간_작업_시_눈부심을_완벽하게_잡아줘요_작,야간 작업 시 눈부심을 완벽하게 잡아줘요. 작성 화면 바탕 기본은 차분한 회색(R217 G217 B217)이에요.,1,web/app.js:48217
app.밤늦게_조명을_낮추고_작업하는_야간_집필용,밤늦게 조명을 낮추고 작업하는 야간 집필용,1,web/app.js:48218
app.화이트_블랙,화이트 / 블랙,1,web/app.js:48226
app.E_ink_화면을_쓰시는_작가님들을_위해_마,E ink 화면을 쓰시는 작가님들을 위해 마련했어요 ❤️,1,web/app.js:48227
app.전자잉크_고대비_단순_화면이_필요할_때,전자잉크·고대비 단순 화면이 필요할 때,1,web/app.js:48228
app.구름_산책,구름 산책,1,web/app.js:48234
app.토리의_구름_산책,토리의 구름 산책,1,web/app.js:48235
app.소프트_스카이_파스텔_청량한_하늘색,소프트 스카이 파스텔 / 청량한 하늘색,1,web/app.js:48236
app.탁_트인_하늘처럼_머리가_맑아지고_마음이_가,탁 트인 하늘처럼 머리가 맑아지고 마음이 가벼워져요.,1,web/app.js:48237
app.머리를_환기하고_가볍게_집필하고_싶을_때,머리를 환기하고 가볍게 집필하고 싶을 때,1,web/app.js:48238
app.봄날_정원,봄날 정원,1,web/app.js:48244
app.토리의_봄날_정원,토리의 봄날 정원,1,web/app.js:48245
app.소프트_베이비_핑크_따스한_로즈_톤,소프트 베이비 핑크 / 따스한 로즈 톤,1,web/app.js:48246
app.따스하고_포근한_핑크빛으로_달콤한_상상력을,따스하고 포근한 핑크빛으로 달콤한 상상력을 채워줘요.,1,web/app.js:48247
app.포근하고_달콤한_분위기에서_상상력을_펼치고,포근하고 달콤한 분위기에서 상상력을 펼치고 싶을 때,1,web/app.js:48248
app.노을빛_창가,노을빛 창가,1,web/app.js:48254
app.토리의_노을빛_창가,토리의 노을빛 창가,1,web/app.js:48255
app.따뜻한_노을_샌드_소프트_오렌지_앰버,따뜻한 노을 샌드 / 소프트 오렌지 앰버,1,web/app.js:48256
app.해_질_녘_창가처럼_따스하고_감성적인_몰입을,해 질 녘 창가처럼 따스하고 감성적인 몰입을 선사해요. 작성 화면 바탕은 기본이 세피아예요.,1,web/app.js:48257
app.따뜻하고_감성적인_분위기에서_몰입하고_싶을,따뜻하고 감성적인 분위기에서 몰입하고 싶을 때,1,web/app.js:48258
app.은빛_안개,은빛 안개,1,web/app.js:48264
app.토리의_은빛_안개,토리의 은빛 안개,1,web/app.js:48265
app.순수_무채색_그레이_미니멀,순수 무채색 그레이 / 미니멀,1,web/app.js:48266
app.푸른_기운을_뺀_맑은_그레이로_군더더기_없는,푸른 기운을 뺀 맑은 그레이로 군더더기 없는 몰입을 선사해요.,1,web/app.js:48267
app.따뜻함보다_정갈하고_미니멀한_화면을_원할_때,따뜻함보다 정갈하고 미니멀한 화면을 원할 때,1,web/app.js:48268
app.몽상_시간,몽상 시간,1,web/app.js:48274
app.소프트_라벤더_몽환적_영감,소프트 라벤더 / 몽환적 영감,1,web/app.js:48277
app.아득한_영감을_불러오는_소프트_라벤더로_몽환,"아득한 영감을 불러오는 소프트 라벤더로, 몽환적인 상상과 감성적인 문장이 피어나요.",1,web/app.js:48278
app.아득하고_오묘한_분위기_속에서_영감을_따라가,아득하고 오묘한 분위기 속에서 영감을 따라가고 싶을 때,1,web/app.js:48279
app.테마_선택_닫기_지금_label,테마 선택 닫기 · 지금: ${label},1,web/app.js:48354
app.테마_선택_지금_label,테마 선택 · 지금: ${label},1,web/app.js:48354
app.테마_선택_닫기_지금은_label,테마 선택 닫기. 지금은 ${label},1,web/app.js:48356
app.테마_선택_지금은_label,테마 선택. 지금은 ${label},1,web/app.js:48357
app.테마,테마,1,web/app.js:48566
app.uiThemeToastLabel_next,「${uiThemeToastLabel(next)}」로 바꿨어요.,1,web/app.js:48743
app.가져온_글,가져온 글,1,web/app.js:49003
index.새_작품을_만듭니다,새 작품을 만듭니다,1,web/index.html:232
index.원고_초고_파일을_작품으로_불러옵니다,원고·초고 파일을 작품으로 불러옵니다,1,web/index.html:246
index.편집_교정고_토리가_회차_식별_후_비교합니다,편집 교정고 · 토리가 회차 식별 후 비교합니다,1,web/index.html:262
index.Word_한글_텍스트_등으로_저장,Word·한글·텍스트 등으로 저장,1,web/index.html:276
index.목차_개수_표시,목차 개수 표시,1,web/index.html:331
index.폴,폴,1,web/index.html:332
index.폴더_개수_표시,폴더 개수 표시,1,web/index.html:332
index.회,회,1,web/index.html:334
index.원고_개수_표시,원고 개수 표시,1,web/index.html:334
index.폴더_폴더_추가_안쪽_하위_폴더_폴더_원고,+폴더: 폴더 추가 · 안쪽 +: 하위 폴더 · 폴더·원고는 끌어 원하는 위치에 놓기 (무한 중첩 가능) · 우클릭: 기능 더 보기,1,web/index.html:375
index.삽입_위치가_표시됩니다,삽입 위치가 표시됩니다,1,web/index.html:379
index.작품_설정_묶음입니다_박스를_눌러_펼치세요,작품 설정 묶음입니다. 박스를 눌러 펼치세요.,1,web/index.html:392
index.로_설정_폴더_순서를_바꿀_수_있어요,⋮⋮ 로 설정 폴더 순서를 바꿀 수 있어요.,1,web/index.html:393
index.줄거리_개요,줄거리 개요,1,web/index.html:471
index.전체_줄거리나_결말_방향을_간단히_적어두면,"전체 줄거리나 결말 방향을 간단히 적어두면, 투고·공모전용 시놉시스 작성 시 더 정확한 결과를 받을 수 있어요.",1,web/index.html:473
